Id,Victimas,Año,Tipo_calle,Direccion_Normalizada,X,Y,Victima,Acusado,Sexo,Edad,Gravedad
19530,1,2021,CALLE,"SAENZ PEÃ‘A, LUIS, PRES. y ESTADOS UNIDOS",-58.387422382362,-34.618786760768,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Mujer,24,SD
19531,5,2021,AVENIDA,"RIVADAVIA AV. y BRAVO, MARIO",-58.417342085431,-34.610941599504,SD,SD,Mujer,21,SD
19532,1,2021,AVENIDA,DORREGO AV. 1200,-58.445925773520,-34.587641045679,MOTO,AUTO,Varon,27,SD
19533,1,2021,AVENIDA,RIVADAVIA AV. y JUNIN,-58.396289746391,-34.609483030327,PEATON,AUTO,Mujer,6,SD
19534,1,2021,AVENIDA,"ALVAREZ THOMAS AV. y LACROZE, FEDERICO AV.",-58.450953492066,-34.580501600863,PEATON,SD,Varon,24,SD
19535,2,2021,AVENIDA,"GAONA AV. y ALVAREZ, DONATO, TTE. GRAL.",-58.459448806659,-34.613884952681,MOTO,AUTO,Varon,49,SD
19536,1,2021,AVENIDA,"DE LOS CORRALES AV. y PAZ, GRAL. AV.",-58.508775218216,-34.669777099202,PEATON,TRANSPORTE PUBLICO,Varon,26,SD
19537,1,2021,AVENIDA,"MOREAU DE JUSTO, ALICIA AV. y VILLAFLOR, AZUCENA",-58.366294836312,-34.612111920553,MOTO,OBJETO FIJO,Mujer,33,SD
19538,1,2021,CALLE,"ALBARIÃ‘O y ALBERDI, JUAN BAUTISTA AV.",-58.499042740763,-34.648414360221,MOTO,AUTO,Varon,33,SD
19539,1,2021,AVENIDA,RIVADAVIA AV. 2729,-58.405007157338,-34.609884598959,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Mujer,25,SD
19540,1,2021,AVENIDA,"BALBIN, RICARDO, DR. AV. y RIVERA, PEDRO I., DR.",-58.468892463045,-34.561179802456,AUTO,AUTO,Varon,50,SD
19541,2,2021,AVENIDA,"ESCALADA AV. y PERON, EVA AV.",-58.478817125698,-34.657842829992,AUTO,AUTO,Mujer,69,SD
19542,1,2021,SD,SD,SD,SD,MOTO,AUTO,SD,SD,SD
19543,1,2021,CALLE,FERNANDEZ DE ENCISO y VALLEJOS,-58.511377844976,-34.594373280697,MOTO,AUTO,Varon,26,SD
19544,1,2021,AVENIDA,CORDOBA AV. y DORREGO AV.,-58.444786927029,-34.584513430402,PEATON,AUTO,Varon,50,SD
19545,1,2021,AVENIDA,"ALBERDI, JUAN BAUTISTA AV. y MIRALLA",-58.499794377598,-34.649107100494,PEATON,MOTO,Varon,40,SD
19546,1,2021,CALLE,WHITE y OLIVERA AV.,-58.482475615419,-34.651189237832,SD,SD,Mujer,60,SD
19547,1,2021,CALLE,DON BOSCO y MAZA,-58.416777331557,-34.612231191633,MOTO,CAMIONETA,Varon,66,SD
19548,1,2021,AVENIDA,MEDRANO AV. y SARMIENTO,-58.421189893514,-34.604890226569,PEATON,MOTO,Mujer,SD,SD
19549,1,2021,AVENIDA,RIESTRA AV. y LARRAYA,-58.472294516246,-34.674363351061,MOTO,AUTO,Mujer,36,SD
19550,2,2021,CALLE,LA PAMPA 1391,-58.444204530858,-34.558706961088,AUTO,AUTO,Varon,35,SD
19551,1,2021,AVENIDA,"LUGONES, LEOPOLDO AV. y SARMIENTO AV.",-58.409458451651,-34.569008891598,AUTO,AUTO,Mujer,71,SD
19552,2,2021,AVENIDA,"ALBERDI, JUAN BAUTISTA AV. 2600",-58.46433209721,-34.632244719567,SD,SD,Mujer,65,SD
19553,1,2021,SD,SD,SD,SD,MOTO,AUTO,Varon,37,SD
19554,1,2021,CALLE,LAVOISIER y PIRAN,-58.501574795447,-34.568975223097,MOTO,AUTO,Varon,23,SD
19555,1,2021,AVENIDA,"IRIARTE, GRAL. AV. 3500",-58.396597388769,-34.651611177783,CAMIONETA,SD,Varon,50,SD
19556,1,2021,AVENIDA,GAONA AV. y SEGUROLA AV.,-58.490220727319,-34.627701928561,AUTO,MOVIL,Varon,27,SD
19557,1,2021,CALLE,IRALA y GUALEGUAY,-58.367810211071,-34.632430034979,MOTO,AUTO,Varon,30,SD
19558,1,2021,AVENIDA,SAN JUAN AV. y MATHEU,-58.399278293328,-34.623417205287,AUTO,SD,Mujer,68,SD
19559,1,2021,AVENIDA,DIRECTORIO AV. y BARCO CENTENERA DEL,-58.439528782180,-34.628854144804,TAXI,AUTO,Mujer,58,SD
19560,1,2021,SD,SD,SD,SD,AUTO,OBJETO FIJO,Varon,30,SD
19561,2,2021,CALLE,ARTIGAS MANUEL DE y CAFAYATE,-58.507568630196,-34.654264491323,MOTO,MOTO,Varon,32,SD
19562,1,2021,AVENIDA,FOREST AV. 1188,-58.460207548695,-34.578614407629,MOTO,AUTO,Varon,34,SD
19563,1,2021,AVENIDA,ALVEAR AV. y CALLAO AV.,-58.388118758858,-34.588357238941,AUTO,AUTO,Varon,25,SD
19564,1,2021,AVENIDA,ESCALADA AV. y CASTAÃ‘ARES AV.,-58.470162016331,-34.664667112144,MOTO,AUTO,Varon,23,SD
19565,1,2021,AVENIDA,"LARRALDE, CRISOLOGO AV. y MILLER",-58.490022389897,-34.560390721082,MOTO,AUTO,SD,SD,SD
19566,1,2021,AVENIDA,"MORENO, PERITO AV. y VARELA AV.",-58.444617276336,-34.650977956087,SD,SD,SD,SD,SD
19567,2,2021,AVENIDA,"ALBERDI, JUAN BAUTISTA AV. 7443",-58.517154130423,-34.661584536758,AUTO,AUTO,SD,SD,SD
19568,1,2021,CALLE,PEÃ‘A y LARREA,-58.398608500050,-34.589863839285,PEATON,TAXI,SD,SD,SD
19569,1,2021,AVENIDA,"BEIRO, FRANCISCO AV. y HUGO, VICTOR",-58.528301662617,-34.616467730180,MOTO,AUTO,SD,SD,SD
19570,1,2021,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL. y MIRALLA",-58.475584033107,-34.667954940986,PEATON,AUTO,SD,SD,SD
19571,1,2021,AVENIDA,RIVADAVIA AV. 8200,-58.478836286753,-34.633272710550,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Varon,34,SD
19572,1,2021,AVENIDA,"LARRALDE, CRISOLOGO AV. y TRIUNVIRATO AV.",-58.496592344858,-34.563536357833,PEATON,CAMIONETA,Varon,34,SD
19573,1,2021,SD,SD,SD,SD,SD,SD,Mujer,31,SD
19574,3,2021,CALLE,FRAY JUSTO SANTAMARIA DE ORO y PARAGUAY,-58.427182793008,-34.582411142350,AUTO,AUTO,Varon,17,SD
19575,2,2021,CALLE,"ZUVIRIA y MORENO, PERITO AV.",-58.464518413154,-34.649919462703,AUTO,AUTO,Mujer,41,SD
19576,1,2021,CALLE,SARMIENTO y MEDRANO AV.,-58.421189893514,-34.604890226569,SD,SD,Varon,42,SD
19577,1,2021,CALLE,"PIEDRAS y GARAY, JUAN DE AV.",-58.376754375393,-34.625112830459,PEATON,AUTO,Varon,37,SD
19578,1,2021,AVENIDA,CORDOBA AV. 2650,-58.404698821884,-34.598216490248,MOTO,AUTO,Varon,54,SD
19579,1,2021,CALLE,ZUVIRIA y PUMACAHUA,-58.449446421656,-34.637467732996,SD,SD,Varon,55,SD
19580,1,2021,AVENIDA,RIVADAVIA AV. y SAN JOSE DE CALASANZ,-58.439015079365,-34.619434920845,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Varon,46,SD
19581,1,2021,CALLE,SOLER 4621,-58.424334264293,-34.587160407803,PEATON,AUTO,Mujer,61,SD
19582,2,2021,AVENIDA,SAN PEDRITO AV. y DIRECTORIO AV.,-58.467491887068,-34.635517513682,SD,SD,Varon,46,SD
19583,1,2021,CALLE,"PEDERNERA y LAFERRERE, GREGORIO DE",-58.459960652984,-34.637114597529,AUTO,SD,Mujer,39,SD
19584,1,2021,AVENIDA,SAENZ AV. 1149,-58.416783264500,-34.653765473556,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Mujer,25,SD
19585,1,2021,AVENIDA,RIVADAVIA AV. 2585,-58.403087607948,-34.609779443964,PEATON,CAMION,Varon,26,SD
19586,1,2021,CALLE,CASTRO BARROS e INDEPENDENCIA AV.,-58.419427844853,-34.621192428121,SD,SD,Varon,50,SD
19587,1,2021,CALLE,ARENALES 2346,-58.400126729525,-34.594128111206,MOTO,CAMION,Varon,46,SD
19588,1,2021,GRAL PAZ,"PAZ, GRAL. AV. y JACQUES, AMADEO",-58.529227659301,-34.636379634568,MOTO,MOTO,Mujer,76,SD
19589,1,2021,GRAL PAZ,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",-58.500738109269,-34.549795102200,MOTO,TAXI,Varon,43,SD
19590,2,2021,AVENIDA,"BEIRO, FRANCISCO AV. y MERCEDES",-58.509192819078,-34.604250472764,MOTO,AUTO,Mujer,67,SD
19591,1,2021,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA y SPEGAZZINI CARLOS,-58.426562023663,-34.618112494044,SD,SD,Varon,29,SD
19592,1,2021,CALLE,SARMIENTO 2227,-58.398369394810,-34.605849909624,SD,SD,Varon,43,SD
19593,1,2021,CALLE,TRAFUL y CACHI,-58.411462774963,-34.650739160913,PEATON,TRANSPORTE PUBLICO,Varon,43,SD
19594,1,2021,AVENIDA,"BEIRO, FRANCISCO AV. 4748",-58.517279596849,-34.609459695085,PEATON,CAMIONETA,Mujer,46,SD
19595,1,2021,CALLE,PERU 1260,-58.373917633985,-34.622704778447,MOTO,AUTO,Varon,39,SD
19596,1,2021,AVENIDA,NAZCA AV. y BOGOTA,-58.471104246994,-34.627424083182,PEATON,TRANSPORTE PUBLICO,Varon,20,SD
19597,1,2021,AVENIDA,CORRIENTES AV. y SANCHEZ DE BUSTAMANTE,-58.414516424559,-34.604014699878,SD,SD,Varon,34,SD
19598,1,2021,CALLE,QUILMES 557,-58.417612846022,-34.645874155201,MOTO,TAXI,Varon,25,SD
19599,1,2021,SD,SD,SD,SD,MOTO,OBJETO FIJO,Mujer,65,SD
19600,1,2021,CALLE,"ARTIGAS, JOSE GERVASIO, GRAL. 3973",-58.492666643773,-34.588689259620,MOTO,AUTO,Varon,54,SD
19601,1,2021,CALLE,SARMIENTO 2227,-58.398369394810,-34.605849909624,SD,SD,SD,SD,SD
19602,1,2021,AVENIDA,RIVADAVIA AV. y ALBERTI,-58.401784216745,-34.609886634114,PEATON,AUTO,Varon,25,SD
19603,1,2021,SD,SD,SD,SD,SD,SD,Varon,55,SD
19604,1,2021,SD,SD,SD,SD,CAMIONETA,CAMIONETA,Varon,19,SD
19605,1,2021,AVENIDA,"SAN MARTIN AV. y TRELLES, MANUEL R.",-58.467334188862,-34.602249147493,MOTO,SD,Mujer,16,SD
19606,2,2021,AVENIDA,"REGIMIENTO DE PATRICIOS AV. y GARCIA, MARTIN AV.",-58.370662234862,-34.629492275574,PEATON,AUTO,Varon,44,SD
19607,1,2021,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA y SALTA,-58.383115712714,-34.614388669541,CAMIONETA,CAMION,Mujer,25,SD
19608,1,2021,AVENIDA,CONGRESO AV. y VIDAL,-58.466218380599,-34.557382980147,PEATON,AUTO,Mujer,41,SD
19609,1,2021,SD,SD,SD,SD,MOTO,AUTO,Varon,44,SD
19610,1,2021,CALLE,CONCORDIA y COCHRANE,-58.516016340596,-34.584758313143,AUTO,AUTO,Varon,26,SD
19611,1,2021,CALLE,"SALGUERO, JERONIMO 3083",-58.404979810902,-34.576962524303,MOTO,AUTO,Varon,29,SD
19612,1,2021,CALLE,MAURE 2900,-58.445685009317,-34.575716305062,PEATON,SD,Varon,28,SD
19613,1,2021,AVENIDA,FOREST AV. 1446,-58.462919834423,-34.575718842809,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Mujer,74,SD
19614,1,2021,AVENIDA,VELEZ SARSFIELD AV. y OLAVARRIA,-58.389576693324,-34.644102773262,PEATON,AUTO,Varon,26,SD
19615,1,2021,AVENIDA,SAN JUAN AV. y SOLIS,-58.389890774287,-34.622634513855,MOTO,AUTO,Mujer,12,SD
19616,1,2021,CALLE,MONROE y O'HIGGINS,-58.45620772261,-34.556082004876,SD,SD,Mujer,SD,SD
19617,1,2021,CALLE,"URQUIZA, GRAL. y PAVON",-58.408487526633,-34.628331604781,MOTO,SD,Varon,47,SD
19618,1,2021,AVENIDA,RIVADAVIA AV. 4879,-58.434096480705,-34.617046620976,MOTO,SD,Varon,44,SD
19619,1,2021,CALLE,LOS PATOS y LUZURIAGA,-58.388868752092,-34.637543343700,PEATON,TAXI,Mujer,35,SD
19620,1,2021,AVENIDA,INDEPENDENCIA AV. y PASCO,-58.397517522223,-34.618461280097,MOTO,AUTO,Mujer,59,SD
19621,1,2021,AVENIDA,RIVADAVIA AV. 11531,-58.526851950947,-34.639002048908,MOTO,TRANSPORTE PUBLICO,Mujer,42,SD
19622,1,2021,SD,SD,SD,SD,SD,SD,Mujer,73,SD
19623,1,2021,SD,SD,SD,SD,SD,SD,Varon,42,SD
19624,1,2021,AVENIDA,LA PLATA AV. 2857,-58.418571382044,-34.647624211662,TAXI,TRANSPORTE PUBLICO,Varon,63,SD
19625,1,2021,AVENIDA,CRAMER AV. y OLAZABAL,-58.462917949579,-34.562901587215,PEATON,AUTO,Mujer,55,SD
19626,1,2021,AVENIDA,COBO AV. y ALBARRACIN,-58.428567897946,-34.641055508080,MOTO,AUTO,Mujer,25,SD
19627,1,2021,AVENIDA,BELGRANO AV. y SAN JOSE,-58.386078538811,-34.613433667124,MOTO,AUTO,Varon,37,SD
19628,1,2021,CALLE,"DIAZ, ANA y CAFAYATE",-58.469631556179,-34.683925162018,MOTO,AUTO,Varon,29,SD
19629,1,2021,CALLE,"PATAGONES y GARCIA, MANUEL",-58.397031005390,-34.636719382306,MOTO,CAMIONETA,Varon,59,SD
19630,1,2021,CALLE,PIEDRAS y REPUBLICA BOLIVARIANA DE VENEZUELA,-58.377539083288,-34.613996280265,PEATON,AUTO,Varon,22,SD
19631,1,2021,CALLE,"GARCIA GRANDE DE ZEQUEIRA, SEVERO y OLIDEN",-58.506270260874,-34.651213667577,AUTO,AUTO,Mujer,19,SD
19632,1,2021,CALLE,CESPEDES y ALVAREZ THOMAS AV.,-58.454863213029,-34.579242755055,MOTO,AUTO,Varon,53,SD
19633,1,2021,AVENIDA,"MORENO, JOSE MARIA AV. y DIRECTORIO AV.",-58.433819705583,-34.628018945895,MOTO,SD,Varon,34,SD
19634,1,2021,SD,SD,-58.44324,-34.541608,MOTO,CAMIONETA,Varon,SD,SD
19635,1,2021,AVENIDA,"LACARRA AV. y DELLEPIANE, LUIS, TTE. GRAL.",-58.467398254764,-34.651177578013,SD,SD,Varon,23,SD
19636,1,2021,AVENIDA,SAN MARTIN AV. y PAYSANDU,-58.458935335128,-34.604373182075,MOTO,TAXI,Varon,21,SD
19637,1,2021,AVENIDA,DIRECTORIO AV. y CARABOBO AV.,-58.454378608686,-34.631499402264,MOTO,SD,Varon,24,SD
19638,1,2021,CALLE,"CHARCAS y DIAZ, CNEL. AV.",-58.412393410248,-34.591750470308,PEATON,SD,Varon,57,SD
19639,1,2021,AVENIDA,ALVAREZ JONTE AV. y ARGERICH,-58.484992573886,-34.609250345744,MOTO,AUTO,Varon,46,SD
19640,1,2021,CALLE,"LAVALLE y BRAVO, MARIO",-58.416145672792,-34.600452328988,MOTO,CAMIONETA,Varon,63,SD
19641,1,2021,CALLE,"BLANES, JUAN MANUEL 26",-58.358686545093,-34.627537670559,AUTO,AUTO,Varon,28,SD
19642,1,2021,AVENIDA,"BEIRO, FRANCISCO AV. 4700",-58.516643005452,-34.609067547065,MOTO,AUTO,Varon,31,SD
19643,1,2021,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y LARRAZABAL,-58.476963967044,-34.672694747235,MOTO,SD,Varon,31,SD
19644,1,2021,CALLE,CAÃ‘ADA DE GOMEZ y ZELARRAYAN,-58.484190797303,-34.678092537649,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Varon,21,SD
19645,1,2021,CALLE,"LINIERS VIRREY y GARAY, JUAN DE AV.",-58.413073792810,-34.630671702757,PEATON,AUTO,Varon,70,SD
19646,1,2021,AVENIDA,"LA PLATA AV. y ALBERDI, JUAN BAUTISTA AV.",-58.427797026441,-34.622073471294,CAMIONETA,TRANSPORTE PUBLICO,Varon,34,SD
19647,1,2021,AVENIDA,SAENZ AV. y TRAFUL,-58.416512816459,-34.651999918550,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Varon,58,SD
19648,1,2021,AVENIDA,SAN MARTIN AV. y TRES ARROYOS,-58.454002535784,-34.605651234585,SD,SD,Varon,62,GRAVE
19649,1,2021,SD,SD,SD,SD,SD,SD,SD,SD,SD
19650,1,2021,SD,SD,SD,SD,SD,SD,Varon,34,SD
19651,1,2021,CALLE,GASCON y DIAZ VELEZ AV.,-58.424678670910,-34.608630025984,MOTO,AUTO,Mujer,49,SD
19652,1,2021,CALLE,LINIERS VIRREY y SAN JUAN AV.,-58.413574467634,-34.625139664968,MOTO,AUTO,Varon,38,SD
19653,1,2021,AVENIDA,"RUIZ HUIDOBRO AV. y NAON, ROMULO",-58.485996975863,-34.550440911487,MOTO,SD,Varon,17,SD
19654,1,2021,CALLE,"GONZALEZ, JOAQUIN V. 460",-58.481414356703,-34.628169578024,MOTO,CAMIONETA,Mujer,34,SD
19655,1,2021,CALLE,ROSARIO y BARCO CENTENERA DEL,-58.441101560324,-34.620823997286,PEATON,AUTO,SD,SD,SD
19656,2,2021,AVENIDA,GAONA AV. y NAZCA AV.,-58.474189447735,-34.620496724202,MOTO,MOTO,Varon,37,SD
19657,1,2021,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,-58.377093345924,-34.640350824684,MOTO,AUTO,Mujer,31,SD
19658,1,2021,AVENIDA,BRUIX AV. y TAPALQUE,-58.491426113732,-34.645847954704,MOTO,SD,Varon,21,GRAVE
19659,1,2021,AVENIDA,RUIZ HUIDOBRO AV. 4630,-58.493114862815,-34.554642145265,PEATON,AUTO,Varon,23,SD
19660,1,2021,AVENIDA,"JUSTO, JUAN B. AV. y ALVAREZ JONTE AV.",-58.521081012205,-34.633823090642,MOTO,CAMIONETA,Varon,25,SD
19661,1,2021,AVENIDA,DE LOS CONSTITUYENTES AV. y NUEVA YORK,-58.488085786590,-34.585550716662,MOTO,CAMIONETA,Mujer,56,SD
19662,1,2021,AVENIDA,CORDOBA AV. 4766,-58.432091369639,-34.593191753076,CICLISTA,OBJETO FIJO,Varon,23,SD
19663,1,2021,GRAL PAZ,"PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.",-58.518399307019,-34.662524884133,MOTO,SD,Varon,35,GRAVE
19664,1,2021,AVENIDA,"LUGONES, LEOPOLDO AV. y DORREGO AV.",-58.416801253224,-34.562340848352,MOTO,AUTO,Mujer,45,SD
19665,1,2021,CALLE,CHACABUCO y CHILE,-58.375980025247,-34.616219075699,AUTO,AUTO,Mujer,39,SD
19666,1,2021,SD,SD,SD,SD,MOTO,AUTO,Varon,29,SD
19667,2,2021,CALLE,BULNES 133,-58.418482862383,-34.609246487561,MOTO,MOTO,Varon,50,SD
19668,1,2021,GRAL PAZ,"PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.",-58.509930461176,-34.56919739421,SD,SD,Varon,43,SD
19669,1,2021,CALLE,"DE LA TORRE, LISANDRO y ALBERDI, JUAN BAUTISTA AV.",-58.507923613066,-34.656090077734,MOTO,AUTO,Varon,26,SD
19670,1,2021,AVENIDA,ASAMBLEA AV. 623,-58.434603104690,-34.634208880052,PEATON,AUTO,Mujer,32,SD
19671,1,2021,AVENIDA,FOREST AV. y ZARRAGA,-58.462376652995,-34.576032065884,SD,TAXI,Varon,24,SD
19672,1,2021,CALLE,"GALVAN y BALBIN, RICARDO, DR. AV.",-58.495679493236,-34.555300606022,MOTO,CAMIONETA,Varon,14,SD
19673,1,2021,CALLE,"OLAGUER Y FELIU, VIRREY 2628",-58.453255916391,-34.568704284874,PEATON,AUTO,Varon,26,SD
19674,1,2021,AVENIDA,LA PLATA AV. 1700,-58.424420165454,-34.635581714091,MOTO,AUTO,Mujer,25,SD
19675,1,2021,AVENIDA,GAONA AV. y SEGUROLA AV.,-58.490220727319,-34.627701928561,PEATON,TAXI,Varon,53,SD
19676,1,2021,AVENIDA,DEL LIBERTADOR AV. y RODRIGUEZ PEÃ‘A,-58.385028782426,-34.587034850969,MOTO,AUTO,Varon,49,SD
19677,1,2021,AVENIDA,DIRECTORIO AV. 1617,-58.449788893859,-34.630192167191,MOTO,AUTO,Mujer,62,SD
19678,1,2021,AVENIDA,SANTA FE AV. y JUNIN,-58.397373606482,-34.595559047148,MOTO,AUTO,Varon,44,SD
19679,1,2021,CALLE,MAURE y CHARLONE,-58.450287386618,-34.583346654786,CICLISTA,AUTO,Varon,38,SD
19680,1,2021,CALLE,GASCON y ROCAMORA,-58.423575094551,-34.599115657349,MOTO,SD,SD,SD,SD
19681,1,2021,CALLE,SALTA e INDEPENDENCIA AV.,-58.383017688006,-34.617733294945,MOTO,AUTO,Varon,34,SD
19682,1,2021,CALLE,MORENO 2800,-58.405240774724,-34.613602685692,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Varon,34,SD
19683,1,2021,AVENIDA,AVELLANEDA AV. y SAN NICOLAS,-58.479820532946,-34.628536254405,SD,SD,Varon,28,SD
19684,1,2021,CALLE,CASTRO BARROS y SAN JUAN AV.,-58.418827276769,-34.625831630512,SD,SD,Mujer,48,SD
19685,3,2021,GRAL PAZ,"PAZ, GRAL. AV. y LOS ROBLES",-58.488679948315,-34.683773853459,AUTO,AUTO,Varon,21,SD
19686,2,2021,AVENIDA,SAN JUAN AV. y BOEDO AV.,-58.416101386509,-34.625436235603,MOTO,AUTO,Mujer,35,SD
19687,1,2021,CALLE,"MURGUIONDO y CHILAVERT, MARTINIANO, CORONEL",-58.470071151645,-34.681320415083,CAMIONETA,SD,Varon,42,SD
19688,1,2021,GRAL PAZ,"PAZ, GRAL. AV. y HUGO, VICTOR",-58.531070946567,-34.614655568553,TRANSPORTE PUBLICO,SD,Varon,43,SD
19689,2,2021,CALLE,RUIZ DE LOS LLANOS y LASCANO,-58.517482720792,-34.628463859399,CAMIONETA,AUTO,SD,SD,SD
19690,3,2021,CALLE,SANTANDER 2100,-58.447940662164,-34.639875616715,AUTO,OBJETO FIJO,Varon,31,SD
19691,1,2021,AVENIDA,PASEO COLON AV. y SAN JUAN AV.,-58.368315324260,-34.621686301429,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Mujer,52,SD
19692,1,2021,AVENIDA,RIVADAVIA AV. y OLIDEN,-58.517409823784,-34.639136179642,MOTO,AUTO,Mujer,44,SD
19693,1,2021,CALLE,"BRAVO, MARIO y CORDOBA AV.",-58.416002875807,-34.597854205101,SD,SD,Mujer,46,SD
19694,1,2021,AVENIDA,"SAN MARTIN AV. y TRELLES, MANUEL R.",-58.467334188862,-34.602249147493,MOTO,AUTO,Varon,46,SD
19695,1,2021,CALLE,"CERVANTES y GONZALEZ, ELPIDIO",-58.505767986604,-34.624458033638,AUTO,AUTO,Varon,41,SD
19696,1,2021,AVENIDA,PASEO COLON AV. e INDEPENDENCIA AV.,-58.369801708390,-34.617164579149,MOTO,AUTO,Varon,22,SD
19697,1,2021,CALLE,COMBATE DE LOS POZOS y PAVON,-58.392310006723,-34.626453946358,MOTO,AUTO,Varon,32,SD
19698,1,2021,AVENIDA,"URQUIZA, GRAL. y SAN JUAN AV.",-58.408877935115,-34.624599555344,SD,SD,Varon,57,SD
19699,1,2021,AVENIDA,"GOYENA, PEDRO AV. 330",-58.431804427131,-34.625794672692,MOTO,SD,Varon,47,SD
19700,1,2021,CALLE,"URQUIZA, GRAL. 1211",-58.409074548312,-34.624801776589,PEATON,AUTO,Mujer,21,SD
19701,1,2021,AVENIDA,"CHUTRO, PEDRO, PROF., DR. y ALMAFUERTE AV.",-58.413053235623,-34.642581101705,SD,SD,Varon,33,SD
19702,3,2021,AVENIDA,"CHUTRO, PEDRO, PROF., DR. y ALMAFUERTE AV.",-58.413053235623,-34.642581101705,MIXTO,TRANSPORTE PUBLICO,Varon,12,SD
19703,1,2021,CALLE,LLAVALLOL y LASCANO,-58.491039557041,-34.610155400957,AUTO,SD,Varon,26,SD
19704,2,2021,AVENIDA,"CORRIENTES AV. y NEWBERY, JORGE AV.",-58.450768435285,-34.588690532901,MOTO,AUTO,Varon,18,SD
19705,1,2021,AVENIDA,"PERON, EVA AV. y PAZ, GRAL. AV.",-58.502517906284,-34.674503135662,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Varon,23,GRAVE
19706,1,2021,CALLE,"UGARTE, MANUEL 2622",-58.463777294287,-34.557423695955,SD,SD,Varon,48,SD
19707,1,2021,AVENIDA,"ALBERDI, JUAN BAUTISTA AV. y OLIVERA AV.",-58.486064755074,-34.640478183185,SD,SD,Varon,41,SD
19708,1,2021,CALLE,ALLENDE y TINOGASTA,-58.514329406822,-34.611701213739,MOTO,AUTO,Varon,70,SD
19709,1,2021,CALLE,IRIGOYEN y ALVAREZ JONTE AV.,-58.516380219314,-34.628449555267,MOTO,AUTO,Mujer,81,SD
19710,1,2021,CALLE,SARMIENTO y CASTELLI,-58.404660935086,-34.606457861733,MOTO,TAXI,Varon,36,SD
19711,3,2021,CALLE,"CARRANZA, ANGEL JUSTINIANO y EL SALVADOR",-58.437400875260,-34.581709500021,AUTO,MOVIL,Mujer,85,SD
19712,1,2021,AVENIDA,CORDOBA AV. y RIOBAMBA,-58.394399397877,-34.599673313703,MOTO,AUTO,Varon,28,SD
19713,2,2021,AVENIDA,"NAZCA AV. y ARANGUREN, JUAN F., DR.",-58.472117034424,-34.625164552227,MOTO,MOVIL,Varon,24,SD
19714,1,2021,CALLE,LA RIOJA 39,-58.409069254326,-34.610793378552,MOTO,SD,Varon,35,SD
19715,2,2021,AVENIDA,"WARNES AV. y JUSTO, JUAN B. AV.",-58.450876925698,-34.599308378433,MOTO,MOTO,Varon,25,SD
19716,1,2021,CALLE,SARMIENTO 2788,-58.405742903436,-34.606712715142,PEATON,MOTO,Varon,59,SD
19717,1,2021,AVENIDA,"VARELA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",-58.438504130889,-34.655547549545,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Varon,31,SD
19718,1,2021,CALLE,MIRAFLORES y COBO AV.,-58.439226481324,-34.643119996907,MOTO,AUTO,Mujer,23,SD
19719,1,2021,SD,SD,SD,SD,PEATON,MOTO,Varon,66,SD
19720,1,2021,AVENIDA,CORDOBA AV. y AYACUCHO,-58.395819574611,-34.599702699343,SD,SD,Mujer,SD,SD
19721,4,2021,CALLE,REMEDIOS y LARRAZABAL,-58.495539863027,-34.657712864116,AUTO,AUTO,Varon,47,SD
19722,1,2021,GRAL PAZ,"PAZ, GRAL. AV. y LOS CEDROS",-58.488921759603,-34.683591639509,CAMIONETA,AUTO,Mujer,55,SD
19723,2,2021,AVENIDA,SAN MARTIN AV. y NAVARRO,-58.498383769399,-34.596367529388,MIXTO,AUTO,Mujer,35,SD
19724,1,2021,AVENIDA,"VEGA, NICETO, CNEL. AV. y CARRANZA, ANGEL JUSTINIANO",-58.441451367891,-34.585246976587,MOTO,AUTO,Varon,27,SD
19725,1,2021,CALLE,GIRIBONE y CESPEDES,-58.455581461752,-34.580401627279,MOTO,AUTO,SD,SD,SD
19726,1,2021,AVENIDA,"SAN PEDRITO AV. y FALCON, RAMON L.,CNEL.",-58.468991194585,-34.632154320814,MOTO,MOTO,Mujer,28,SD
