Id,Victimas,FECHA,Año,Mes,Dia,HORA,Franja_Horaria,Tipo_calle,Cruce,Direccion_Normalizada,COMUNA,X,Y,Victima,Acusado,Rol,Sexo,Edad
100,1,2016-08-07,2016,8,7,19:42:00,19,GRAL PAZ,"CHAVEZ, JORGE","PAZ, GRAL. AV. y CHAVEZ, JORGE",9,-58.52932872,-34.65014993,SD,SD,SD,MASCULINO,67
100,1,2016-08-07,2016,8,7,19:42:00,19,GRAL PAZ,"CHAVEZ, JORGE","PAZ, GRAL. AV. y CHAVEZ, JORGE",9,-58.52932872,-34.65014993,SD,SD,PEATON,FEMENINO,61
100,1,2016-08-07,2016,8,7,19:42:00,19,GRAL PAZ,"CHAVEZ, JORGE","PAZ, GRAL. AV. y CHAVEZ, JORGE",9,-58.52932872,-34.65014993,SD,SD,CONDUCTOR,MASCULINO,SD
100,1,2016-08-07,2016,8,7,19:42:00,19,GRAL PAZ,"CHAVEZ, JORGE","PAZ, GRAL. AV. y CHAVEZ, JORGE",9,-58.52932872,-34.65014993,SD,SD,CONDUCTOR,MASCULINO,25
101,1,2016-08-10,2016,8,10,23:37:00,23,AVENIDA,"SUAREZ, JOSE LEON","PERON, EVA AV. y SUAREZ, JOSE LEON",9,-58.50011639,-34.67316502,MOTO,CARGAS,CONDUCTOR,MASCULINO,29
101,1,2016-08-10,2016,8,10,23:37:00,23,AVENIDA,"SUAREZ, JOSE LEON","PERON, EVA AV. y SUAREZ, JOSE LEON",9,-58.50011639,-34.67316502,MOTO,CARGAS,PEATON,MASCULINO,46
101,1,2016-08-10,2016,8,10,23:37:00,23,AVENIDA,"SUAREZ, JOSE LEON","PERON, EVA AV. y SUAREZ, JOSE LEON",9,-58.50011639,-34.67316502,MOTO,CARGAS,CONDUCTOR,MASCULINO,20
101,1,2016-08-10,2016,8,10,23:37:00,23,AVENIDA,"SUAREZ, JOSE LEON","PERON, EVA AV. y SUAREZ, JOSE LEON",9,-58.50011639,-34.67316502,MOTO,CARGAS,CONDUCTOR,MASCULINO,18
103,1,2016-08-14,2016,8,14,21:15:00,21,AVENIDA,SANTIAGO DE COMPOSTELA AV.,ZINNY y SANTIAGO DE COMPOSTELA AV.,9,-58.46635001,-34.65624369,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,21
103,1,2016-08-14,2016,8,14,21:15:00,21,AVENIDA,SANTIAGO DE COMPOSTELA AV.,ZINNY y SANTIAGO DE COMPOSTELA AV.,9,-58.46635001,-34.65624369,MOTO,PASAJEROS,PEATON,FEMENINO,18
103,1,2016-08-14,2016,8,14,21:15:00,21,AVENIDA,SANTIAGO DE COMPOSTELA AV.,ZINNY y SANTIAGO DE COMPOSTELA AV.,9,-58.46635001,-34.65624369,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,22
103,1,2016-08-14,2016,8,14,21:15:00,21,AVENIDA,SANTIAGO DE COMPOSTELA AV.,ZINNY y SANTIAGO DE COMPOSTELA AV.,9,-58.46635001,-34.65624369,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,23
104,1,2016-08-17,2016,8,17,00:05:00,0,AVENIDA,FRAGA,"LACROZE, FEDERICO AV. y FRAGA",15,-58.45343236,-34.58435809,PEATON,PASAJEROS,PEATON,MASCULINO,19
104,1,2016-08-17,2016,8,17,00:05:00,0,AVENIDA,FRAGA,"LACROZE, FEDERICO AV. y FRAGA",15,-58.45343236,-34.58435809,PEATON,PASAJEROS,PEATON,FEMENINO,56
104,1,2016-08-17,2016,8,17,00:05:00,0,AVENIDA,FRAGA,"LACROZE, FEDERICO AV. y FRAGA",15,-58.45343236,-34.58435809,PEATON,PASAJEROS,PEATON,FEMENINO,82
105,1,2016-08-19,2016,8,19,21:02:00,21,AVENIDA,DEL LIBERTADOR AV.,"PELLEGRINI, CARLOS y DEL LIBERTADOR AV.",1,-58.38090932,-34.58927731,PEATON,PASAJEROS,PEATON,MASCULINO,38
105,1,2016-08-19,2016,8,19,21:02:00,21,AVENIDA,DEL LIBERTADOR AV.,"PELLEGRINI, CARLOS y DEL LIBERTADOR AV.",1,-58.38090932,-34.58927731,PEATON,PASAJEROS,PEATON,FEMENINO,85
105,1,2016-08-19,2016,8,19,21:02:00,21,AVENIDA,DEL LIBERTADOR AV.,"PELLEGRINI, CARLOS y DEL LIBERTADOR AV.",1,-58.38090932,-34.58927731,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,27
106,1,2016-08-20,2016,8,20,08:22:00,8,AUTOPISTA,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y DON PEDRO DE MENDOZA AV.,4,-58.37157668,-34.65429986,MOTO,AUTO,CONDUCTOR,MASCULINO,21
106,1,2016-08-20,2016,8,20,08:22:00,8,AUTOPISTA,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y DON PEDRO DE MENDOZA AV.,4,-58.37157668,-34.65429986,MOTO,AUTO,CONDUCTOR,MASCULINO,41
106,1,2016-08-20,2016,8,20,08:22:00,8,AUTOPISTA,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y DON PEDRO DE MENDOZA AV.,4,-58.37157668,-34.65429986,MOTO,AUTO,PEATON,FEMENINO,62
108,1,2016-08-24,2016,8,24,05:45:00,5,AUTOPISTA,BARRAGAN,AUTOPISTA PERITO MORENO y BARRAGAN,9,-58.52280139,-34.63659934,AUTO,OBJETO FIJO,CONDUCTOR,FEMENINO,53
108,1,2016-08-24,2016,8,24,05:45:00,5,AUTOPISTA,BARRAGAN,AUTOPISTA PERITO MORENO y BARRAGAN,9,-58.52280139,-34.63659934,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21
108,1,2016-08-24,2016,8,24,05:45:00,5,AUTOPISTA,BARRAGAN,AUTOPISTA PERITO MORENO y BARRAGAN,9,-58.52280139,-34.63659934,AUTO,OBJETO FIJO,PEATON,MASCULINO,34
109,1,2016-08-24,2016,8,24,20:21:00,20,AVENIDA,CARHUE,"ALBERDI, JUAN BAUTISTA AV. y CARHUE",9,-58.51232237,-34.65903530,PEATON,SD,PEATON,MASCULINO,57
109,1,2016-08-24,2016,8,24,20:21:00,20,AVENIDA,CARHUE,"ALBERDI, JUAN BAUTISTA AV. y CARHUE",9,-58.51232237,-34.65903530,PEATON,SD,PEATON,MASCULINO,56
109,1,2016-08-24,2016,8,24,20:21:00,20,AVENIDA,CARHUE,"ALBERDI, JUAN BAUTISTA AV. y CARHUE",9,-58.51232237,-34.65903530,PEATON,SD,PEATON,MASCULINO,60
110,1,2016-08-25,2016,8,25,09:30:00,9,AUTOPISTA,LA PAMPA,LUGONES y LA PAMPA,15,-58.47461905,-34.57663634,MOTO,CARGAS,CONDUCTOR,MASCULINO,27
110,1,2016-08-25,2016,8,25,09:30:00,9,AUTOPISTA,LA PAMPA,LUGONES y LA PAMPA,15,-58.47461905,-34.57663634,MOTO,CARGAS,PEATON,FEMENINO,79
110,1,2016-08-25,2016,8,25,09:30:00,9,AUTOPISTA,LA PAMPA,LUGONES y LA PAMPA,15,-58.47461905,-34.57663634,MOTO,CARGAS,CONDUCTOR,MASCULINO,28
111,1,2016-08-27,2016,8,27,04:40:00,4,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 25 DE MAYO y AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,-58.38268809,-34.62282019,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,24
111,1,2016-08-27,2016,8,27,04:40:00,4,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 25 DE MAYO y AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,-58.38268809,-34.62282019,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MASCULINO,1
111,1,2016-08-27,2016,8,27,04:40:00,4,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 25 DE MAYO y AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,-58.38268809,-34.62282019,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MASCULINO,SD
111,1,2016-08-27,2016,8,27,04:40:00,4,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 25 DE MAYO y AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,-58.38268809,-34.62282019,MOTO,OBJETO FIJO,CONDUCTOR,FEMENINO,28
112,1,2016-08-27,2016,8,27,16:45:00,16,AVENIDA,GUARDIA NACIONAL,"ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",9,-58.49603546,-34.64564271,PEATON,PASAJEROS,PEATON,FEMENINO,60
112,1,2016-08-27,2016,8,27,16:45:00,16,AVENIDA,GUARDIA NACIONAL,"ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",9,-58.49603546,-34.64564271,PEATON,PASAJEROS,PEATON,FEMENINO,76
112,1,2016-08-27,2016,8,27,16:45:00,16,AVENIDA,GUARDIA NACIONAL,"ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",9,-58.49603546,-34.64564271,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,20
113,1,2016-08-31,2016,8,31,11:20:00,11,CALLE,,"SALGUERO, JERONIMO 1410",14,-58.41848605,-34.59394733,BICICLETA,CARGAS,CICLISTA,FEMENINO,55
113,1,2016-08-31,2016,8,31,11:20:00,11,CALLE,,"SALGUERO, JERONIMO 1410",14,-58.41848605,-34.59394733,BICICLETA,CARGAS,CONDUCTOR,MASCULINO,26
113,1,2016-08-31,2016,8,31,11:20:00,11,CALLE,,"SALGUERO, JERONIMO 1410",14,-58.41848605,-34.59394733,BICICLETA,CARGAS,CONDUCTOR,MASCULINO,23
114,1,2016-09-02,2016,9,2,11:50:00,11,CALLE,TRONADOR,ARIAS y TRONADOR,12,-58.48935041,-34.54917673,SD,CARGAS,SD,MASCULINO,SD
114,1,2016-09-02,2016,9,2,11:50:00,11,CALLE,TRONADOR,ARIAS y TRONADOR,12,-58.48935041,-34.54917673,SD,CARGAS,CONDUCTOR,MASCULINO,34
114,1,2016-09-02,2016,9,2,11:50:00,11,CALLE,TRONADOR,ARIAS y TRONADOR,12,-58.48935041,-34.54917673,SD,CARGAS,PEATON,MASCULINO,42
115,1,2016-09-02,2016,9,2,20:20:00,20,AVENIDA,ESCALADA AV.,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,MOTO,AUTO,CONDUCTOR,MASCULINO,30
115,1,2016-09-02,2016,9,2,20:20:00,20,AVENIDA,ESCALADA AV.,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,MOTO,AUTO,CONDUCTOR,MASCULINO,22
115,1,2016-09-02,2016,9,2,20:20:00,20,AVENIDA,ESCALADA AV.,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,MOTO,AUTO,PEATON,MASCULINO,48
116,1,2016-09-03,2016,9,3,15:30:00,15,AVENIDA,TAGLE,DEL LIBERTADOR AV. y TAGLE,14,-58.39936478,-34.58271474,AUTO,AUTO,CONDUCTOR,MASCULINO,43
116,1,2016-09-03,2016,9,3,15:30:00,15,AVENIDA,TAGLE,DEL LIBERTADOR AV. y TAGLE,14,-58.39936478,-34.58271474,AUTO,AUTO,CONDUCTOR,MASCULINO,30
117,1,2016-09-04,2016,9,4,03:30:00,3,AUTOPISTA,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 2.9,1,-58.37936704,-34.62694503,AUTO,AUTO,CONDUCTOR,MASCULINO,27
117,1,2016-09-04,2016,9,4,03:30:00,3,AUTOPISTA,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 2.9,1,-58.37936704,-34.62694503,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,26
117,1,2016-09-04,2016,9,4,03:30:00,3,AUTOPISTA,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 2.9,1,-58.37936704,-34.62694503,AUTO,AUTO,PEATON,FEMENINO,80
118,1,2016-09-04,2016,9,4,06:40:00,6,AVENIDA,TRIUNVIRATO AV.,"LARRALDE, CRISOLOGO AV. y TRIUNVIRATO AV.",12,-58.49659234,-34.56353635,SD,SD,PASAJERO_ACOMPAÑANTE,FEMENINO,SD
118,1,2016-09-04,2016,9,4,06:40:00,6,AVENIDA,TRIUNVIRATO AV.,"LARRALDE, CRISOLOGO AV. y TRIUNVIRATO AV.",12,-58.49659234,-34.56353635,SD,SD,PEATON,FEMENINO,32
121,1,2016-09-13,2016,9,13,07:10:00,7,AVENIDA,,"PERON, EVA AV. 4233",9,-58.47256391,-34.65194557,BICICLETA,PASAJEROS,CICLISTA,MASCULINO,49
121,1,2016-09-13,2016,9,13,07:10:00,7,AVENIDA,,"PERON, EVA AV. 4233",9,-58.47256391,-34.65194557,BICICLETA,PASAJEROS,CONDUCTOR,MASCULINO,33
122,1,2016-09-14,2016,9,14,09:00:00,9,AVENIDA,"BONORINO, ESTEBAN, CNEL. AV.","ASAMBLEA AV. y BONORINO, ESTEBAN, CNEL. AV.",7,-58.45130953,-34.64053676,MOTO,AUTO,CONDUCTOR,FEMENINO,58
122,1,2016-09-14,2016,9,14,09:00:00,9,AVENIDA,"BONORINO, ESTEBAN, CNEL. AV.","ASAMBLEA AV. y BONORINO, ESTEBAN, CNEL. AV.",7,-58.45130953,-34.64053676,MOTO,AUTO,PEATON,FEMENINO,36
122,1,2016-09-14,2016,9,14,09:00:00,9,AVENIDA,"BONORINO, ESTEBAN, CNEL. AV.","ASAMBLEA AV. y BONORINO, ESTEBAN, CNEL. AV.",7,-58.45130953,-34.64053676,MOTO,AUTO,CONDUCTOR,MASCULINO,25
123,1,2016-09-16,2016,9,16,15:24:00,15,AVENIDA,RIVERA INDARTE AV.,RIVADAVIA AV. y RIVERA INDARTE AV.,7,-58.46271207,-34.62884871,PEATON,PASAJEROS,PEATON,MASCULINO,67
123,1,2016-09-16,2016,9,16,15:24:00,15,AVENIDA,RIVERA INDARTE AV.,RIVADAVIA AV. y RIVERA INDARTE AV.,7,-58.46271207,-34.62884871,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,51
123,1,2016-09-16,2016,9,16,15:24:00,15,AVENIDA,RIVERA INDARTE AV.,RIVADAVIA AV. y RIVERA INDARTE AV.,7,-58.46271207,-34.62884871,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,44
124,1,2016-09-17,2016,9,17,12:14:00,12,AUTOPISTA,"ALBERDI, JUAN BAUTISTA AV.","AUTOPISTA PERITO MORENO y ALBERDI, JUAN BAUTISTA AV.",10,-58.49020869,-34.64243791,MOTO,MOTO,CONDUCTOR,MASCULINO,30
124,1,2016-09-17,2016,9,17,12:14:00,12,AUTOPISTA,"ALBERDI, JUAN BAUTISTA AV.","AUTOPISTA PERITO MORENO y ALBERDI, JUAN BAUTISTA AV.",10,-58.49020869,-34.64243791,MOTO,MOTO,CONDUCTOR,MASCULINO,29
124,1,2016-09-17,2016,9,17,12:14:00,12,AUTOPISTA,"ALBERDI, JUAN BAUTISTA AV.","AUTOPISTA PERITO MORENO y ALBERDI, JUAN BAUTISTA AV.",10,-58.49020869,-34.64243791,MOTO,MOTO,PEATON,MASCULINO,29
125,2,2016-09-18,2016,9,18,22:45:00,22,CALLE,TINOGASTA,IRIGOYEN y TINOGASTA,10,-58.52572109,-34.62125906,AUTO,CARGAS,CONDUCTOR,MASCULINO,37
125,2,2016-09-18,2016,9,18,22:45:00,22,CALLE,TINOGASTA,IRIGOYEN y TINOGASTA,10,-58.52572109,-34.62125906,AUTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,60
125,2,2016-09-18,2016,9,18,22:45:00,22,CALLE,TINOGASTA,IRIGOYEN y TINOGASTA,10,-58.52572109,-34.62125906,AUTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,39
125,2,2016-09-18,2016,9,18,22:45:00,22,CALLE,TINOGASTA,IRIGOYEN y TINOGASTA,10,-58.52572109,-34.62125906,AUTO,CARGAS,CONDUCTOR,MASCULINO,36
125,2,2016-09-18,2016,9,18,22:45:00,22,CALLE,TINOGASTA,IRIGOYEN y TINOGASTA,10,-58.52572109,-34.62125906,AUTO,CARGAS,CONDUCTOR,MASCULINO,27
126,1,2016-09-24,2016,9,24,10:25:00,10,AVENIDA,"ROCA, CNEL. AV.","ACOSTA, MARIANO y ROCA, CNEL. AV.",8,-58.44094791,-34.66677111,PEATON,PASAJEROS,PEATON,MASCULINO,50
126,1,2016-09-24,2016,9,24,10:25:00,10,AVENIDA,"ROCA, CNEL. AV.","ACOSTA, MARIANO y ROCA, CNEL. AV.",8,-58.44094791,-34.66677111,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,24
126,1,2016-09-24,2016,9,24,10:25:00,10,AVENIDA,"ROCA, CNEL. AV.","ACOSTA, MARIANO y ROCA, CNEL. AV.",8,-58.44094791,-34.66677111,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,29
127,1,2016-10-02,2016,10,2,11:30:00,11,AVENIDA,PAVON AV.,CASTRO y PAVON AV.,5,-58.41914024,-34.63053890,PEATON,PASAJEROS,PEATON,FEMENINO,81
127,1,2016-10-02,2016,10,2,11:30:00,11,AVENIDA,PAVON AV.,CASTRO y PAVON AV.,5,-58.41914024,-34.63053890,PEATON,PASAJEROS,PEATON,FEMENINO,60
127,1,2016-10-02,2016,10,2,11:30:00,11,AVENIDA,PAVON AV.,CASTRO y PAVON AV.,5,-58.41914024,-34.63053890,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,49
127,1,2016-10-02,2016,10,2,11:30:00,11,AVENIDA,PAVON AV.,CASTRO y PAVON AV.,5,-58.41914024,-34.63053890,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,39
129,1,2016-10-04,2016,10,4,12:30:00,12,AUTOPISTA,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRASIL,1,-58.37910942,-34.62764717,MOTO,CARGAS,CONDUCTOR,MASCULINO,29
129,1,2016-10-04,2016,10,4,12:30:00,12,AUTOPISTA,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRASIL,1,-58.37910942,-34.62764717,MOTO,CARGAS,CONDUCTOR,MASCULINO,23
129,1,2016-10-04,2016,10,4,12:30:00,12,AUTOPISTA,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRASIL,1,-58.37910942,-34.62764717,MOTO,CARGAS,CONDUCTOR,MASCULINO,SD
130,1,2016-10-09,2016,10,9,19:13:00,19,CALLE,,MIRAVE 3500,4,-58.39871183,-34.64539318,PEATON,AUTO,PEATON,MASCULINO,35
130,1,2016-10-09,2016,10,9,19:13:00,19,CALLE,,MIRAVE 3500,4,-58.39871183,-34.64539318,PEATON,AUTO,CONDUCTOR,MASCULINO,29
131,1,2016-10-10,2016,10,10,02:30:00,2,AVENIDA,24 DE NOVIEMBRE,SAN JUAN AV. y 24 DE NOVIEMBRE,3,-58.41036975,-34.62477021,AUTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,30
131,1,2016-10-10,2016,10,10,02:30:00,2,AVENIDA,24 DE NOVIEMBRE,SAN JUAN AV. y 24 DE NOVIEMBRE,3,-58.41036975,-34.62477021,AUTO,PASAJEROS,CONDUCTOR,MASCULINO,23
131,1,2016-10-10,2016,10,10,02:30:00,2,AVENIDA,24 DE NOVIEMBRE,SAN JUAN AV. y 24 DE NOVIEMBRE,3,-58.41036975,-34.62477021,AUTO,PASAJEROS,PEATON,MASCULINO,70
132,1,2016-10-14,2016,10,14,00:05:00,0,AVENIDA,SANCHEZ DE BUSTAMANTE,LAS HERAS GENERAL AV. y SANCHEZ DE BUSTAMANTE,14,-58.40204698,-34.58342690,MOTO,AUTO,CONDUCTOR,MASCULINO,41
132,1,2016-10-14,2016,10,14,00:05:00,0,AVENIDA,SANCHEZ DE BUSTAMANTE,LAS HERAS GENERAL AV. y SANCHEZ DE BUSTAMANTE,14,-58.40204698,-34.58342690,MOTO,AUTO,PEATON,FEMENINO,60
133,1,2016-10-23,2016,10,23,05:00:00,5,AVENIDA,2 DE ABRIL DE 1982,PIEDRA BUENA AV. y 2 DE ABRIL DE 1982,8,-58.48935287,-34.67648597,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,25
133,1,2016-10-23,2016,10,23,05:00:00,5,AVENIDA,2 DE ABRIL DE 1982,PIEDRA BUENA AV. y 2 DE ABRIL DE 1982,8,-58.48935287,-34.67648597,MOTO,OBJETO FIJO,PEATON,FEMENINO,47
133,1,2016-10-23,2016,10,23,05:00:00,5,AVENIDA,2 DE ABRIL DE 1982,PIEDRA BUENA AV. y 2 DE ABRIL DE 1982,8,-58.48935287,-34.67648597,MOTO,OBJETO FIJO,PEATON,MASCULINO,56
134,1,2016-10-24,2016,10,24,05:00:00,5,AVENIDA,"PINEDO, INT.","FIGUEROA ALCORTA, PRES. AV. y PINEDO, INT.",14,-58.42260225,-34.56403694,PEATON,SD,PEATON,MASCULINO,29
134,1,2016-10-24,2016,10,24,05:00:00,5,AVENIDA,"PINEDO, INT.","FIGUEROA ALCORTA, PRES. AV. y PINEDO, INT.",14,-58.42260225,-34.56403694,PEATON,SD,CONDUCTOR,MASCULINO,24
134,1,2016-10-24,2016,10,24,05:00:00,5,AVENIDA,"PINEDO, INT.","FIGUEROA ALCORTA, PRES. AV. y PINEDO, INT.",14,-58.42260225,-34.56403694,PEATON,SD,PEATON,MASCULINO,80
135,1,2016-10-25,2016,10,25,00:00:00,0,AUTOPISTA,,,4,.,.,MOTO,CARGAS,CONDUCTOR,SD,SD
135,1,2016-10-25,2016,10,25,00:00:00,0,AUTOPISTA,,,4,.,.,MOTO,CARGAS,PEATON,MASCULINO,55
135,1,2016-10-25,2016,10,25,00:00:00,0,AUTOPISTA,,,4,.,.,MOTO,CARGAS,PEATON,FEMENINO,70
136,1,2016-10-25,2016,10,25,00:39:00,0,AVENIDA,LADINES,SAN MARTIN AV. y LADINES,11,-58.51537091,-34.59035925,MOTO,MOTO,CONDUCTOR,MASCULINO,30
136,1,2016-10-25,2016,10,25,00:39:00,0,AVENIDA,LADINES,SAN MARTIN AV. y LADINES,11,-58.51537091,-34.59035925,MOTO,MOTO,PEATON,FEMENINO,60
136,1,2016-10-25,2016,10,25,00:39:00,0,AVENIDA,LADINES,SAN MARTIN AV. y LADINES,11,-58.51537091,-34.59035925,MOTO,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,29
137,1,2016-10-27,2016,10,27,20:30:00,20,AVENIDA,BLANCO ENCALADA,CABILDO AV. y BLANCO ENCALADA,13,-58.45909670,-34.55922742,BICICLETA,CARGAS,CICLISTA,FEMENINO,33
137,1,2016-10-27,2016,10,27,20:30:00,20,AVENIDA,BLANCO ENCALADA,CABILDO AV. y BLANCO ENCALADA,13,-58.45909670,-34.55922742,BICICLETA,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,25
137,1,2016-10-27,2016,10,27,20:30:00,20,AVENIDA,BLANCO ENCALADA,CABILDO AV. y BLANCO ENCALADA,13,-58.45909670,-34.55922742,BICICLETA,CARGAS,PASAJERO_ACOMPAÑANTE,FEMENINO,79
138,1,2016-10-28,2016,10,28,23:00:00,23,AVENIDA,DORREGO AV.,"FIGUEROA ALCORTA, PRES. AV. y DORREGO AV.",14,-58.42008769,-34.56539579,MOTO,MOTO,PASAJERO_ACOMPAÑANTE,FEMENINO,35
138,1,2016-10-28,2016,10,28,23:00:00,23,AVENIDA,DORREGO AV.,"FIGUEROA ALCORTA, PRES. AV. y DORREGO AV.",14,-58.42008769,-34.56539579,MOTO,MOTO,PASAJERO_ACOMPAÑANTE,FEMENINO,15
138,1,2016-10-28,2016,10,28,23:00:00,23,AVENIDA,DORREGO AV.,"FIGUEROA ALCORTA, PRES. AV. y DORREGO AV.",14,-58.42008769,-34.56539579,MOTO,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,28
139,1,2016-10-31,2016,10,31,02:58:00,2,AVENIDA,VUELTA DE OBLIGADO,JURAMENTO AV. y VUELTA DE OBLIGADO,13,-58.45566399,-34.56147293,PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,20
139,1,2016-10-31,2016,10,31,02:58:00,2,AVENIDA,VUELTA DE OBLIGADO,JURAMENTO AV. y VUELTA DE OBLIGADO,13,-58.45566399,-34.56147293,PASAJEROS,PASAJEROS,CONDUCTOR,MASCULINO,24
139,1,2016-10-31,2016,10,31,02:58:00,2,AVENIDA,VUELTA DE OBLIGADO,JURAMENTO AV. y VUELTA DE OBLIGADO,13,-58.45566399,-34.56147293,PASAJEROS,PASAJEROS,CONDUCTOR,MASCULINO,78
141,1,2016-11-05,2016,11,5,23:30:00,23,AVENIDA,"RAMOS MEJIA, JOSE MARIA, DR. AV.","DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",1,-58.37533517,-34.59276462,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,46
141,1,2016-11-05,2016,11,5,23:30:00,23,AVENIDA,"RAMOS MEJIA, JOSE MARIA, DR. AV.","DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",1,-58.37533517,-34.59276462,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,32
142,1,2016-11-06,2016,11,6,04:41:00,4,AVENIDA,ESCALADA AV.,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,MOTO,SD,CONDUCTOR,MASCULINO,35
142,1,2016-11-06,2016,11,6,04:41:00,4,AVENIDA,ESCALADA AV.,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,MOTO,SD,CONDUCTOR,MASCULINO,50
142,1,2016-11-06,2016,11,6,04:41:00,4,AVENIDA,ESCALADA AV.,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,MOTO,SD,CONDUCTOR,MASCULINO,22
143,1,2016-11-07,2016,11,7,12:10:00,12,AVENIDA,,"BROWN, ALTE. AV. 984",4,-58.35975012,-34.63343907,PEATON,PASAJEROS,PEATON,MASCULINO,83
143,1,2016-11-07,2016,11,7,12:10:00,12,AVENIDA,,"BROWN, ALTE. AV. 984",4,-58.35975012,-34.63343907,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,50
144,1,2016-11-07,2016,11,7,20:56:00,20,AVENIDA,LA PAMPA,DEL LIBERTADOR AV. y LA PAMPA,13,-58.44523595,-34.55953855,MOTO,AUTO,CONDUCTOR,MASCULINO,39
144,1,2016-11-07,2016,11,7,20:56:00,20,AVENIDA,LA PAMPA,DEL LIBERTADOR AV. y LA PAMPA,13,-58.44523595,-34.55953855,MOTO,AUTO,CONDUCTOR,MASCULINO,58
145,1,2016-11-09,2016,11,9,20:00:00,20,AVENIDA,BRASIL,PICHINCHA AV. y BRASIL,4,-58.39626094,-34.63036565,PEATON,PASAJEROS,PEATON,FEMENINO,29
146,1,2016-11-16,2016,11,16,21:15:00,21,AVENIDA,"CEVALLOS, VIRREY","INDEPENDENCIA AV. y CEVALLOS, VIRREY",1,-58.38896772,-34.61799615,MOVIL,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,55
